waveform	Dev0/Ai0	Dev0/Ai1	Dev0/Ai2	Dev0/Ai3	Dev0/Ai6	Dev0/Ai8	Dev0/Ai9	Dev0/Ai10	Dev0/Ai11	Dev0/Ai13	Dev0/Ai14	[11]	[12]	[13]	[14]
t0	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	14.06.2018  16:27:45,900152	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000
delta t	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	0,000100	1,000000	1,000000	1,000000	1,000000

time	Dev0/Ai0	Dev0/Ai1	Dev0/Ai2	Dev0/Ai3	Dev0/Ai6	Dev0/Ai8	Dev0/Ai9	Dev0/Ai10	Dev0/Ai11	Dev0/Ai13	Dev0/Ai14	Y[11]	Y[12]	Y[13]	Y[14]
14.06.2018  16:27:46,286468	-8,519112E-1	7,322804E-1	7,530327E-1	-1,788510E+0	5,000000E+0	3,738460E-3	5,630579E-2	7,414359E-1	2,809186E-1	1,448081E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,286568	-8,616770E-1	8,134584E-1	8,873121E-1	-1,685664E+0	5,000000E+0	-2,052338E-2	5,477989E-2	4,792859E-1	3,376822E-1	1,414511E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,286668	-9,102007E-1	8,552682E-1	9,282063E-1	-1,772946E+0	5,000000E+0	-2,983139E-2	6,393530E-2	4,420539E-1	3,633173E-1	1,448081E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,286768	-9,190509E-1	8,647287E-1	9,465171E-1	-1,777218E+0	2,059968E-3	-2,250706E-2	6,790265E-2	4,164187E-1	3,663691E-1	1,466392E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,286868	-9,214923E-1	8,601511E-1	9,633021E-1	-1,784848E+0	1,754788E-3	-2,662699E-2	6,179904E-2	3,837644E-1	3,749142E-1	1,487755E-1	2,670329E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,286968	-9,398032E-1	8,824292E-1	9,861906E-1	-1,778439E+0	2,059968E-3	-3,105211E-2	7,186999E-2	3,547723E-1	3,782712E-1	1,466392E-1	8,392462E-4	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287068	-9,355306E-1	8,857862E-1	1,004501E+0	-1,775387E+0	5,000000E+0	-2,418555E-2	7,309072E-2	3,425650E-1	3,920043E-1	1,457237E-1	2,517739E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287168	-9,504845E-1	8,903639E-1	1,021286E+0	-1,781186E+0	5,000000E+0	-2,113375E-2	5,508507E-2	2,983139E-1	3,984131E-1	1,460288E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287268	-9,538414E-1	8,961623E-1	1,034714E+0	-1,771420E+0	5,000000E+0	-3,791867E-2	6,576639E-2	2,671855E-1	4,118410E-1	1,445029E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287368	-9,578088E-1	8,986038E-1	1,054551E+0	-1,764401E+0	5,000000E+0	-2,281224E-2	6,698710E-2	2,644388E-1	4,148928E-1	1,435874E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287468	-9,584191E-1	9,028763E-1	1,085985E+0	-1,757382E+0	1,602197E-3	-2,998398E-2	6,851301E-2	2,110323E-1	4,209964E-1	1,460288E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287568	-9,602503E-1	9,108110E-1	1,083543E+0	-1,754330E+0	1,449607E-3	-2,616922E-2	7,614252E-2	1,823453E-1	4,408332E-1	1,454185E-1	1,907378E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287668	-9,584191E-1	9,098955E-1	1,097887E+0	-1,747311E+0	2,288853E-4	-2,784771E-2	6,179904E-2	1,560998E-1	4,356451E-1	1,438926E-1	2,517739E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287768	-9,703212E-1	9,114214E-1	1,111925E+0	-1,758297E+0	5,000000E+0	-2,281224E-2	6,668193E-2	1,277180E-1	4,420539E-1	1,478599E-1	2,822919E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287868	-9,733730E-1	9,105058E-1	1,131762E+0	-1,738460E+0	5,000000E+0	-2,723735E-2	7,034409E-2	9,994660E-2	4,722667E-1	1,475547E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,287968	-9,727626E-1	9,089800E-1	1,143969E+0	-1,729305E+0	5,000000E+0	-2,220188E-2	5,996796E-2	8,621348E-2	4,548714E-1	1,469444E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288068	-9,727626E-1	9,242390E-1	1,157397E+0	-1,720760E+0	5,000000E+0	-3,395132E-2	7,583734E-2	4,562448E-2	4,594491E-1	1,478599E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288168	-9,745937E-1	9,233234E-1	1,168078E+0	-1,713741E+0	-7,629511E-5	-1,976043E-2	7,705806E-2	1,419089E-2	4,753185E-1	1,493858E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288268	-9,742885E-1	9,254597E-1	1,181811E+0	-1,703059E+0	2,365148E-3	-2,021820E-2	5,935759E-2	-6,561379E-3	4,728771E-1	1,512169E-1	2,670329E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288368	-9,828336E-1	9,266804E-1	1,193408E+0	-1,701228E+0	1,602197E-3	-2,510109E-2	6,454566E-2	-3,921569E-2	4,783703E-1	1,545739E-1	2,365148E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288468	-9,806973E-1	9,248493E-1	1,205310E+0	-1,688716E+0	5,000000E+0	-2,388037E-2	6,607156E-2	-6,881819E-2	4,896620E-1	1,548791E-1	2,822919E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288568	-9,883268E-1	9,263752E-1	1,220874E+0	-1,677729E+0	5,000000E+0	-2,204929E-2	6,820783E-2	-9,842069E-2	4,921035E-1	1,560998E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288668	-9,794766E-1	9,303426E-1	1,233082E+0	-1,640497E+0	5,000000E+0	-3,746090E-2	7,370108E-2	-1,240558E-1	4,814221E-1	1,560998E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288768	-9,770352E-1	9,294270E-1	1,244678E+0	-1,658808E+0	5,000000E+0	-2,647440E-2	7,003891E-2	-1,518273E-1	5,021744E-1	1,570153E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288868	-9,767300E-1	9,321737E-1	1,254139E+0	-1,649958E+0	1,144427E-3	-2,464332E-2	7,400626E-2	-1,762417E-1	5,055314E-1	1,609827E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,288968	-9,855802E-1	9,275959E-1	1,265736E+0	-1,634394E+0	1,449607E-3	-2,372778E-2	6,942855E-2	-2,067598E-1	5,104143E-1	1,573205E-1	2,517739E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289068	-9,803922E-1	9,224079E-1	1,268177E+0	-1,622797E+0	2,365148E-3	-3,150988E-2	6,240940E-2	-2,327001E-1	5,156024E-1	1,591516E-1	1,602197E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289168	-9,880217E-1	9,297322E-1	1,286793E+0	-1,612726E+0	5,000000E+0	-2,876326E-2	6,881819E-2	-2,394141E-1	5,214007E-1	1,591516E-1	1,602197E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289268	-9,755093E-1	9,242390E-1	1,296559E+0	-1,591058E+0	5,000000E+0	-2,540627E-2	7,370108E-2	-2,873274E-1	5,253681E-1	1,588464E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289368	-9,758145E-1	9,214923E-1	1,308461E+0	-1,591363E+0	5,000000E+0	-1,945525E-2	6,851301E-2	-3,150988E-1	5,305562E-1	1,622034E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289468	-9,785611E-1	9,285115E-1	1,311513E+0	-1,577020E+0	4,959182E-3	-2,586404E-2	6,973373E-2	-3,486687E-1	5,348287E-1	1,628138E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289568	-9,718471E-1	9,175250E-1	1,326162E+0	-1,541924E+0	1,144427E-3	-3,303578E-2	7,095445E-2	-3,712520E-1	5,384909E-1	1,600671E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289668	-9,803922E-1	9,150835E-1	1,365225E+0	-1,546807E+0	2,517739E-3	-2,693217E-2	6,546120E-2	-3,974975E-1	5,421531E-1	1,622034E-1	1,907378E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289768	-9,858854E-1	9,199665E-1	1,344167E+0	-1,536431E+0	2,212558E-3	-3,501945E-2	7,003891E-2	-4,924086E-1	5,867094E-1	1,622034E-1	2,212558E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289868	-9,764248E-1	9,132525E-1	1,353017E+0	-1,510491E+0	5,000000E+0	-2,311742E-2	6,973373E-2	-4,545663E-1	5,510033E-1	1,597620E-1	4,196231E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,289968	-9,636073E-1	9,159991E-1	1,315785E+0	-1,515373E+0	5,000000E+0	-1,808194E-2	6,820783E-2	-4,618906E-1	5,546654E-1	1,600671E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290068	-9,578088E-1	9,193560E-1	1,368887E+0	-1,491264E+0	5,000000E+0	-3,074693E-2	7,400626E-2	-5,049210E-1	5,577173E-1	1,625086E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290168	-9,593347E-1	9,059281E-1	1,379873E+0	-1,479972E+0	1,449607E-3	-2,693217E-2	6,271458E-2	-5,317769E-1	5,604638E-1	1,585412E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290268	-9,599451E-1	9,098955E-1	1,384146E+0	-1,461357E+0	2,365148E-3	-3,044175E-2	6,515602E-2	-5,564965E-1	5,626001E-1	1,625086E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290368	-9,666590E-1	9,010453E-1	1,389029E+0	-1,443961E+0	1,449607E-3	-2,983139E-2	6,698710E-2	-5,888457E-1	5,708400E-1	1,631189E-1	1,297017E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290468	-9,544518E-1	8,986038E-1	1,395438E+0	-1,428092E+0	1,449607E-3	-2,128633E-2	6,820783E-2	-6,114290E-1	5,702296E-1	1,585412E-1	2,059968E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290568	-9,495689E-1	8,921950E-1	1,416495E+0	-1,412528E+0	5,000000E+0	-2,418555E-2	6,851301E-2	-6,346227E-1	5,745022E-1	1,609827E-1	3,738460E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290668	-9,379721E-1	9,040970E-1	1,408255E+0	-1,396353E+0	5,000000E+0	-2,586404E-2	7,156482E-2	-6,608682E-1	5,754177E-1	1,634241E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290768	-9,452964E-1	8,873121E-1	1,417716E+0	-1,379263E+0	5,000000E+0	-2,708476E-2	5,935759E-2	-6,898604E-1	5,781643E-1	1,615930E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290868	-9,471275E-1	8,836499E-1	1,417105E+0	-1,361562E+0	2,517739E-3	-2,388037E-2	6,393530E-2	-7,148852E-1	5,812162E-1	1,618982E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,290968	-9,352254E-1	8,805981E-1	1,431144E+0	-1,342336E+0	1,297017E-3	-2,784771E-2	6,057832E-2	-7,612726E-1	5,809110E-1	1,643397E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291068	-9,233234E-1	8,604562E-1	1,431144E+0	-1,324025E+0	2,212558E-3	-2,357519E-2	5,996796E-2	-7,646296E-1	5,854887E-1	1,640345E-1	1,907378E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291168	-9,208820E-1	8,628977E-1	1,405509E+0	-1,307240E+0	2,365148E-3	-2,723735E-2	7,217517E-2	-7,887388E-1	5,876249E-1	1,640345E-1	3,738460E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291268	-9,126421E-1	8,619822E-1	1,441520E+0	-1,286488E+0	5,000000E+0	-2,525368E-2	6,546120E-2	-8,235294E-1	5,830472E-1	1,664759E-1	2,059968E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291368	-9,132525E-1	8,589303E-1	1,443961E+0	-1,269703E+0	5,000000E+0	-2,922103E-2	6,515602E-2	-8,390936E-1	5,906767E-1	1,655604E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291468	-9,050126E-1	8,519112E-1	1,416495E+0	-1,248341E+0	5,000000E+0	-3,654536E-2	6,271458E-2	-8,659495E-1	5,940337E-1	1,667811E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291568	-9,065385E-1	8,540475E-1	1,452811E+0	-1,226978E+0	1,754788E-3	-2,693217E-2	5,966277E-2	-8,915846E-1	5,943389E-1	1,664759E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291668	-8,946365E-1	8,384833E-1	1,450065E+0	-1,208057E+0	1,907378E-3	-2,388037E-2	5,996796E-2	-9,156939E-1	5,946441E-1	1,664759E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291768	-8,863966E-1	8,305486E-1	1,429923E+0	-1,184863E+0	2,059968E-3	-2,647440E-2	6,546120E-2	-9,382772E-1	5,949492E-1	1,661707E-1	2,059968E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291868	-8,781567E-1	8,198673E-1	1,454032E+0	-1,161059E+0	1,754788E-3	-2,143893E-2	5,661097E-2	-9,895476E-1	5,952544E-1	1,698329E-1	3,585870E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,291968	-8,784619E-1	8,213931E-1	1,460746E+0	-1,146105E+0	5,000000E+0	-2,830549E-2	6,179904E-2	-9,901579E-1	5,958648E-1	1,707485E-1	2,670329E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,292068	-8,659495E-1	8,284123E-1	1,462272E+0	-1,118639E+0	5,000000E+0	-2,693217E-2	5,905242E-2	-1,012741E+0	5,976959E-1	1,692225E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
															
14.06.2018  16:27:46,466184	-2,273594E-2	8,427558E-1	8,805981E-1	5,223163E-1	5,000000E+0	-8,930343E-1	5,813687E-2	-1,795529E+0	3,245594E-1	1,408408E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,466284	-3,433280E-2	8,378729E-1	8,622873E-1	5,497826E-1	1,602197E-3	-8,902876E-1	5,905242E-2	-1,775692E+0	3,193713E-1	1,420615E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,466384	-2,761883E-2	8,336003E-1	8,525215E-1	5,833524E-1	1,907378E-3	-9,011216E-1	6,088350E-2	-1,776608E+0	3,141833E-1	1,441978E-1	1,144427E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,466484	-2,243076E-2	8,244449E-1	8,287175E-1	6,044099E-1	2,059968E-3	-8,780804E-1	5,996796E-2	-1,780270E+0	3,114366E-1	1,429770E-1	2,365148E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,466584	-2,822919E-2	8,158999E-1	8,091859E-1	6,306553E-1	5,000000E+0	-8,658732E-1	5,661097E-2	-1,783017E+0	2,961776E-1	1,441978E-1	2,365148E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,466684	-3,128099E-2	8,082704E-1	8,198673E-1	6,718547E-1	5,000000E+0	-8,603799E-1	5,844205E-2	-1,777218E+0	2,867170E-1	1,432822E-1	1,907378E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,466784	-2,212558E-2	7,975891E-1	7,768368E-1	6,828412E-1	5,000000E+0	-8,536660E-1	5,355917E-2	-1,785153E+0	2,751202E-1	1,475547E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,466884	-3,341726E-2	8,012512E-1	7,618830E-1	6,996261E-1	5,000000E+0	-8,544289E-1	5,966277E-2	-1,773556E+0	2,754253E-1	1,481651E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,466984	-9,613184E-3	7,847715E-1	7,444877E-1	7,170215E-1	2,059968E-3	-8,510720E-1	6,240940E-2	-1,768978E+0	2,735943E-1	1,466392E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467084	3,509575E-3	7,579156E-1	7,487602E-1	7,121385E-1	1,602197E-3	-8,471046E-1	5,661097E-2	-1,783017E+0	2,760357E-1	1,499962E-1	2,517739E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467184	2,700847E-2	7,267872E-1	7,463188E-1	7,142748E-1	2,059968E-3	-8,396277E-1	5,966277E-2	-1,766842E+0	2,699321E-1	1,521325E-1	2,288853E-4	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467284	7,278553E-2	6,816205E-1	7,554742E-1	7,280079E-1	5,000000E+0	-8,358129E-1	5,203326E-2	-1,765927E+0	2,705425E-1	1,484703E-1	1,754788E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467384	1,115434E-1	6,309606E-1	7,392996E-1	7,228199E-1	5,000000E+0	-8,353552E-1	4,654002E-2	-1,762264E+0	2,619974E-1	1,490806E-1	1,297017E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467484	1,646449E-1	5,757229E-1	7,350271E-1	7,270924E-1	5,000000E+0	-8,376440E-1	4,715038E-2	-1,762264E+0	2,696269E-1	1,536583E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467584	2,455177E-1	5,134661E-1	7,362478E-1	7,310597E-1	5,000000E+0	-8,371862E-1	5,905242E-2	-1,762570E+0	2,671855E-1	1,521325E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467684	3,257801E-1	4,286259E-1	7,313649E-1	7,289235E-1	2,670329E-3	-8,405432E-1	4,867628E-2	-1,752193E+0	2,693217E-1	1,527428E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467784	4,185550E-1	3,410392E-1	7,307546E-1	7,295339E-1	2,670329E-3	-8,403906E-1	5,905242E-2	-1,760433E+0	2,681010E-1	1,548791E-1	2,822919E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467884	5,055314E-1	2,403296E-1	7,118334E-1	7,386892E-1	2,670329E-3	-8,297093E-1	4,837110E-2	-1,756771E+0	2,684062E-1	1,521325E-1	1,297017E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,467984	5,989166E-1	1,390097E-1	7,173266E-1	7,362478E-1	5,000000E+0	-8,345922E-1	5,508507E-2	-1,756771E+0	2,690166E-1	1,524376E-1	3,433280E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468084	7,103075E-1	2,822919E-2	7,069505E-1	7,414359E-1	5,000000E+0	-8,429847E-1	5,508507E-2	-1,751583E+0	2,723735E-1	1,539635E-1	2,822919E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468184	8,070497E-1	-3,128099E-2	4,762341E-1	8,711376E-1	5,000000E+0	-8,707561E-1	5,752651E-2	-1,713436E+0	3,361562E-1	1,512169E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468284	8,329900E-1	-2,731365E-2	4,396124E-1	9,147784E-1	5,000000E+0	-8,960860E-1	6,332494E-2	-1,745785E+0	3,587396E-1	1,506065E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468384	8,491645E-1	-2,182040E-2	4,148928E-1	9,404135E-1	1,907378E-3	-8,980697E-1	6,424049E-2	-1,747311E+0	3,633173E-1	1,539635E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468484	8,549630E-1	-1,998932E-2	3,816281E-1	9,687953E-1	1,754788E-3	-9,108873E-1	5,477989E-2	-1,751278E+0	3,736934E-1	1,539635E-1	2,365148E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468584	8,595407E-1	-2,792401E-2	3,535515E-1	9,806973E-1	2,059968E-3	-9,285878E-1	6,240940E-2	-1,747921E+0	3,849851E-1	1,509117E-1	3,280690E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468684	8,693065E-1	-2,700847E-2	3,260853E-1	1,003586E+0	5,000000E+0	-9,226367E-1	6,454566E-2	-1,752499E+0	3,907835E-1	1,518273E-1	1,449607E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468784	8,796826E-1	-3,280690E-2	2,513161E-1	1,033494E+0	5,000000E+0	-9,353017E-1	5,233844E-2	-1,747005E+0	3,984131E-1	1,545739E-1	3,280690E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468884	8,818189E-1	-2,395666E-2	2,690166E-1	1,035325E+0	5,000000E+0	-9,461356E-1	7,156482E-2	-1,797055E+0	4,161135E-1	1,533532E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,468984	8,937209E-1	-2,731365E-2	2,418555E-1	1,051499E+0	5,000000E+0	-9,380484E-1	7,217517E-2	-1,750057E+0	4,127565E-1	1,512169E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469084	8,873121E-1	-2,304112E-2	2,470436E-1	1,079576E+0	1,602197E-3	-9,417105E-1	6,363012E-2	-1,740291E+0	4,231327E-1	1,521325E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469184	8,943313E-1	-2,548257E-2	1,878386E-1	1,086595E+0	2,212558E-3	-9,591058E-1	6,546120E-2	-1,739071E+0	4,292363E-1	1,527428E-1	2,670329E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469284	8,952468E-1	-3,341726E-2	1,600671E-1	1,102769E+0	1,297017E-3	-9,493400E-1	6,210422E-2	-1,732357E+0	4,362554E-1	1,533532E-1	3,128099E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469384	9,034867E-1	-2,426185E-2	4,409857E-2	1,133898E+0	5,000000E+0	-9,597162E-1	7,125963E-2	-1,729610E+0	4,438849E-1	1,557946E-1	2,822919E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469484	9,056230E-1	-2,304112E-2	1,039139E-1	1,131151E+0	5,000000E+0	-9,647517E-1	7,339589E-2	-1,743648E+0	4,545663E-1	1,542687E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469584	9,230182E-1	-2,456702E-2	7,339589E-2	1,147021E+0	5,000000E+0	-9,531548E-1	6,790265E-2	-1,719844E+0	4,573129E-1	1,545739E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469684	9,105058E-1	-1,937896E-2	5,508507E-2	1,160143E+0	5,000000E+0	-9,678035E-1	7,217517E-2	-1,714046E+0	4,621958E-1	1,576257E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469784	9,202716E-1	-2,578775E-2	2,548257E-2	1,175708E+0	1,907378E-3	-9,665827E-1	7,034409E-2	-1,714962E+0	4,737926E-1	1,560998E-1	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469884	9,178302E-1	-3,402762E-2	-1,678492E-3	1,187304E+0	1,754788E-3	-9,771115E-1	6,363012E-2	-1,698482E+0	4,750133E-1	1,545739E-1	1,907378E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
14.06.2018  16:27:46,469984	9,190509E-1	-2,700847E-2	-5,813687E-2	1,202869E+0	2,517739E-3	-9,832151E-1	6,454566E-2	-1,691768E+0	4,820325E-1	1,585412E-1	3,585870E-3	1,000000E+0	0,000000E+0	0,000000E+0	2,400000E+2
