waveform	Dev0/Ai6	Dev0/Ai14	[2]	[3]	[4]
t0	09.05.2018  17:14:25,326158	09.05.2018  17:14:25,326158	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000	01.01.1904  01:00:00,000000
delta t	5,000000E-5	5,000000E-5	1,000000	1,000000	1,000000

time	Dev0/Ai6	Dev0/Ai14	Y[2]	Y[3]	Y[4]
09.05.2018  17:14:26,019146	5,000000E+0	1,449607E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019196	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019246	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019296	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019346	2,059968E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019396	1,907378E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019446	2,517739E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019496	2,517739E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019546	2,212558E-3	2,517739E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019596	1,754788E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019646	1,449607E-3	1,449607E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019696	5,000000E+0	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019746	5,000000E+0	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019796	5,000000E+0	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019846	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019896	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019946	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,019996	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020046	2,365148E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020096	2,670329E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020146	2,212558E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020196	1,449607E-3	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020246	2,059968E-3	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020296	2,365148E-3	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020346	5,000000E+0	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020396	5,000000E+0	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020446	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020496	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020546	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020596	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020646	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020696	2,822919E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020746	2,059968E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020796	1,449607E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020846	1,602197E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020896	2,212558E-3	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020946	2,059968E-3	1,449607E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,020996	5,000000E+0	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021046	5,000000E+0	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021096	5,000000E+0	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021146	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021196	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021246	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021296	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021346	2,365148E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021396	1,602197E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021446	2,212558E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021496	1,297017E-3	1,144427E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021546	1,754788E-3	2,517739E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021596	2,059968E-3	1,449607E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021646	1,602197E-3	1,297017E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021696	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021746	5,000000E+0	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021796	5,000000E+0	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021846	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021896	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021946	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,021996	2,059968E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022046	1,602197E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022096	3,433280E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022146	1,754788E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022196	1,602197E-3	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022246	1,297017E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022296	2,517739E-3	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022346	5,000000E+0	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022396	5,000000E+0	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022446	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022496	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022546	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022596	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022646	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022696	2,212558E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022746	1,602197E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022796	2,212558E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022846	2,059968E-3	2,670329E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022896	2,059968E-3	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022946	1,754788E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,022996	5,000000E+0	2,517739E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023046	5,000000E+0	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023096	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023146	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023196	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023246	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023296	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023346	2,059968E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023396	1,754788E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023446	3,128099E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023496	1,449607E-3	2,670329E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023546	2,059968E-3	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023596	2,822919E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023646	2,059968E-3	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023696	5,000000E+0	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023746	5,000000E+0	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023796	5,000000E+0	4,745632E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023846	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023896	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023946	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,023996	2,365148E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024046	1,907378E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024096	2,365148E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024146	5,340658E-4	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024196	1,449607E-3	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024246	2,365148E-3	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024296	1,754788E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024346	5,000000E+0	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024396	5,000000E+0	1,449607E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024446	5,000000E+0	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024496	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024546	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024596	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024646	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024696	1,754788E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024746	1,144427E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024796	2,365148E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024846	2,212558E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024896	1,144427E-3	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024946	6,866560E-4	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,024996	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025046	5,000000E+0	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025096	5,000000E+0	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025146	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025196	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025246	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025296	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025346	2,975509E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025396	1,907378E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025446	1,602197E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025496	1,754788E-3	2,975509E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025546	2,670329E-3	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025596	2,212558E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025646	2,059968E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025696	5,000000E+0	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025746	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025796	5,000000E+0	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025846	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025896	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025946	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,025996	3,128099E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026046	1,602197E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026096	2,365148E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026146	1,754788E-3	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026196	1,907378E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026246	1,907378E-3	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026296	2,212558E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026346	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026396	5,000000E+0	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026446	5,000000E+0	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026496	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026546	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026596	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026646	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026696	1,907378E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026746	2,822919E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026796	2,365148E-3	6,027314E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026846	2,212558E-3	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026896	2,059968E-3	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026946	2,059968E-3	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,026996	5,000000E+0	2,517739E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027046	5,000000E+0	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027096	5,000000E+0	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027146	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027196	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027246	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027296	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027346	2,517739E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027396	2,059968E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027446	2,517739E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027496	2,365148E-3	1,449607E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027546	2,365148E-3	2,670329E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027596	2,212558E-3	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027646	2,059968E-3	2,822919E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027696	5,000000E+0	1,449607E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027746	5,000000E+0	2,517739E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027796	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027846	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027896	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027946	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,027996	2,059968E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028046	2,670329E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028096	1,907378E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028146	2,365148E-3	2,975509E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028196	2,670329E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028246	1,754788E-3	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028296	1,602197E-3	3,280690E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028346	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028396	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028446	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028496	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028546	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028596	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028646	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028696	1,907378E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028746	2,212558E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028796	2,059968E-3	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028846	2,365148E-3	2,822919E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028896	1,907378E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028946	1,907378E-3	1,907378E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,028996	5,000000E+0	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029046	5,000000E+0	1,297017E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029096	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029146	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029196	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029246	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029296	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029346	2,517739E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029396	2,822919E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029446	2,059968E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029496	1,907378E-3	2,822919E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029546	2,822919E-3	2,517739E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029596	2,670329E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029646	4,144579E+0	1,449607E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029696	5,000000E+0	2,059968E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029746	5,000000E+0	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029796	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029846	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029896	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029946	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,029996	2,365148E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030046	2,517739E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030096	1,449607E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030146	1,144427E-3	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030196	2,517739E-3	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030246	2,517739E-3	2,212558E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030296	2,670329E-3	2,288853E-4	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030346	5,000000E+0	2,365148E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030396	5,000000E+0	1,602197E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030446	5,000000E+0	2,517739E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030496	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030546	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030596	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030646	2,517739E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030696	1,907378E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030746	2,059968E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030796	2,059968E-3	2,822919E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030846	2,975509E-3	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030896	1,754788E-3	1,297017E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030946	2,670329E-3	2,517739E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,030996	5,000000E+0	1,754788E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,031046	5,000000E+0	2,670329E-3	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,031096	5,000000E+0	3,814755E-4	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,031146	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,031196	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,031246	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,031296	5,000000E+0	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,031346	2,670329E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
09.05.2018  17:14:26,031396	2,670329E-3	5,000000E+0	0,000000E+0	7,500000E+1	1,000000E+0
